101,8888,0000,9999,品名,1392663,2008-01-01
101,8888,0000,9999,品名,1430336.28,2008-02-01
101,8888,0000,9999,品名,1410000,2008-03-01
101,8888,0000,9999,品名,1543178.89,2008-10-01
101,8888,0000,9999,品名,1516531.94,2008-11-01
101,8888,0000,9999,品名,1511375.57,2008-12-01
101,8888,0000,9999,品名,1811747.74,2009-01-01
101,8888,0000,9999,品名,1482084.31,2009-02-01
101,8888,0000,9999,品名,915384,2009-03-01
102,8888,0000,9999,品名,96027,2008-01-01
102,8888,0000,9999,品名,103810,2008-02-01
102,8888,0000,9999,品名,126730,2008-03-01
102,8888,0000,9999,品名,112144,2008-10-01
102,8888,0000,9999,品名,98573,2008-11-01
102,8888,0000,9999,品名,110342,2008-12-01
102,8888,0000,9999,品名,117236,2009-01-01
102,8888,0000,9999,品名,106822,2009-02-01
102,8888,0000,9999,品名,203700,2009-03-01
103,8888,0000,9999,品名,232544,2008-01-01
103,8888,0000,9999,品名,180100,2008-02-01
103,8888,0000,9999,品名,208702,2008-03-01
103,8888,0000,9999,品名,273048,2008-10-01
103,8888,0000,9999,品名,285132,2008-11-01
103,8888,0000,9999,品名,289701,2008-12-01
103,8888,0000,9999,品名,326256,2009-01-01
103,8888,0000,9999,品名,132288,2009-02-01
103,8888,0000,9999,品名,125715,2009-03-01
104,8888,0000,9999,品名,6206,2009-03-01
105,8888,0000,9999,品名,36013774.95,2007-11-01
105,8888,0000,9999,品名,36470233.2,2007-12-01
105,8888,0000,9999,品名,30603610.6,2008-01-01
105,8888,0000,9999,品名,47000000,2008-02-01
105,8888,0000,9999,品名,36000000,2008-03-01
105,8888,0000,9999,品名,36013774.95,2008-10-01
105,8888,0000,9999,品名,36470233.2,2008-11-01
105,8888,0000,9999,品名,36356869.13,2008-12-01
105,8888,0000,9999,品名,72830669.6,2009-01-01
105,8888,0000,9999,品名,35805155.3,2009-02-01
105,8888,0000,9999,品名,6387,2009-03-01
106,8888,0000,9999,品名,38800,2008-10-01
106,8888,0000,9999,品名,30979,2008-11-01
106,8888,0000,9999,品名,38327,2008-12-01
106,8888,0000,9999,品名,58666,2009-01-01
106,8888,0000,9999,品名,35263.5,2009-02-01
106,8888,0000,9999,品名,48266,2009-03-01
107,8888,0000,9999,品名,380208,2007-11-01
107,8888,0000,9999,品名,380208,2007-12-01
107,8888,0000,9999,品名,863691,2008-01-01
107,8888,0000,9999,品名,1380000,2008-02-01
107,8888,0000,9999,品名,992320,2008-03-01
107,8888,0000,9999,品名,966208,2008-10-01
107,8888,0000,9999,品名,796132,2008-11-01
107,8888,0000,9999,品名,784976,2008-12-01
107,8888,0000,9999,品名,1284932,2009-01-01
107,8888,0000,9999,品名,883731,2009-02-01
108,8888,0000,9999,品名,170584,2007-11-01
108,8888,0000,9999,品名,170584,2007-12-01
108,8888,0000,9999,品名,245000,2008-01-01
108,8888,0000,9999,品名,308643,2008-02-01
108,8888,0000,9999,品名,250000,2008-03-01
108,8888,0000,9999,品名,212750,2008-10-01
108,8888,0000,9999,品名,193950,2008-11-01
108,8888,0000,9999,品名,231500,2008-12-01
108,8888,0000,9999,品名,226942,2009-01-01
108,8888,0000,9999,品名,230000,2009-02-01
108,8888,0000,9999,品名,267826,2009-03-01
109,8888,0000,9999,品名,250000,2008-01-01
109,8888,0000,9999,品名,317000,2008-02-01
109,8888,0000,9999,品名,276000,2008-03-01
